,chromosome,subsets,Q
96,"[ 6  6  0  2  6  6  9  1  3 14 13 13 17 17 11 17 18 15 16 26 19 19 25 26
 19 23 20 26 22 37 37 37 31 35 37 39 38 29 30 30 42 39 43 48 39 43 44 48
 47 52 51 54 53 57 59 57 50 55 50 67 65 62 64 67 62 68 65 64 69 68 74 70
 79 75 70 79 73 71 69 76 89 84 80 85 89 84 88 84 86 84 89 93 94 91 95 94
 93 99 92 98  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 100}, {16, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 44, 46}, {48, 40, 42, 43, 45, 47}, {49, 52, 53, 55, 57}, {64, 67, 50, 51, 54, 56, 58, 59, 61, 62, 63}, {65, 66, 68, 69, 60, 78}, {74, 77, 70, 71}, {72, 73, 75, 76, 79}, {80, 81, 82, 83, 84, 85, 87, 89, 90}, {88, 86}, {96, 91, 93}, {97, 98, 99, 92, 94, 95}]",48.2554771138728
98,"[ 2  7  8  6  3  6  5  8  7  0 11  9 18 17 13 17 14 10 11 22 22 28 28 24
 19 29 20 23 20 28 34 32 35 39 30 31 38 33 32 30 47 49 40 46 41 43 43 42
 47 52 56 54 53 56 53 56 54 56 55 62 67 63 65 64 67 66 69 59 69 65 78 77
 73 72 70 71 73 76 76 85 81 84 80 87 87 80 89 80 87 97 98 93 97 92 91 92
 98 92 89 90  6]","[{0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {3, 4, 5, 6, 100}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {33, 34, 37, 39, 30}, {32, 35, 36, 38, 31}, {48, 40, 42, 47}, {41, 44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}, {43, 45, 46}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78}, {79, 80, 81, 82, 83, 84, 85, 87, 88}, {96, 97, 98, 99, 86, 89, 90, 91, 92, 93, 94, 95}]",52.47256392913942
99,"[ 6  8  7  6  9  0  1  4  1  0 15 10 18 17 15 14 18 16 11 17 19 26 20 24
 22 23 27 20 21 25 34 35 34 35 30 31 38 34 35 35 47 43 40 45 43 48 44 43
 47 54 56 50 59 50 50 58 55 56 59 67 62 67 60 64 62 62 65 69 67 63 73 72
 77 75 79 78 79 72 69 72 87 82 85 85 89 82 87 86 89 92 99 94 94 95 91 94
 91 99 92 90  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 37, 30}, {33, 35, 36, 38, 39, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 73, 75, 78}, {71, 72, 74, 76, 77, 79}, {80, 86, 87}, {81, 82, 83, 85}, {96, 98, 84, 88, 89, 91, 92, 93, 94, 95}, {97, 90, 99}]",41.7926476860577
100,"[ 5  4  3  8  1  7  4  5  2 11 11 14 18 16 17 17 13 14 12 17 19 19 28 27
 20 29 22 20 26 22 34 35 35 32 31 38 38 31 30 34 49 43 43 46 46 48 42 42
 45 52 56 55 59 56 59 54 59 55 50 55 67 69 69 65 62 63 65 68 67 61 79 69
 71 70 73 79 74 76 75 76 87 84 81 88 89 79 88 86 83 84 98 96 91 92 95 97
 93 94 96 98  1]","[{0, 5, 7}, {100, 1, 4, 6}, {8, 2, 3}, {9, 10, 11, 14, 15, 17, 19, 20, 21, 23, 24, 27}, {18, 12}, {16, 13}, {22, 25, 26, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {41, 42, 43, 44, 46, 47}, {48, 45}, {67, 68, 60}, {64, 69, 71, 72, 61, 62}, {65, 66, 63}, {70, 73, 74, 75, 76, 77, 78, 79, 85}, {80, 83, 86, 87, 88}, {89, 81, 82, 84}, {96, 98, 99, 90, 91, 92, 93}, {97, 94, 95}]",53.818607074613055
101,"[  7   9   8   5   0   6 100   6   6  11  11  12  13  17  16  17  14  11
  19  17  26  24  24  25  23  22  28  20  22  36  39  35  38  32  39  32
  34  34  30  41  41  40  39  48  47  48  44  49  45  47  51  56  53  54
  59  56  50  53  57  67  65  62  65  59  67  66  69  69  69  63  71  74
  77  72  79  77  74  79  70  76  84  82  83  82  81  80  88  79  83  87
  99  98  98  95  97  97  98  99  91  90   3]","[{0, 2, 3, 4, 100, 6, 7, 8, 5}, {1, 9, 10, 11, 12, 13, 15, 17, 18, 19}, {16, 14}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42}, {48, 43, 45}, {49, 44, 46, 47}, {56, 50, 51, 55}, {64, 65, 66, 67, 68, 69, 52, 53, 54, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 87, 89}, {80, 81, 82, 83, 84, 85, 86, 88}, {97, 99, 90, 93, 94, 95}, {96, 98, 91, 92}]",48.30854120222044
102,"[ 6  4  3  8  6  0  7  5  7  0 13 14 11 11 16 13 14 12 17 26 24 26 28 26
 21 26 19 19 26 25 37 35 34 32 32 38 39 39 36 44 41 49 45 47 46 42 42 49
 43 54 53 50 53 52 49 51 53 56 59 63 62 69 63 65 61 66 62 61 65 71 79 70
 76 71 79 77 73 70 75 70 89 89 84 87 89 83 89 86 83 90 93 92 91 95 96 99
 91 98 91 90  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {35, 36, 37, 38, 39, 42, 44, 45, 46, 30, 31}, {32, 33, 34}, {48, 49, 54, 40, 41, 43, 47}, {50, 51, 52, 53, 55, 56, 57}, {65, 66, 68, 58, 59, 60, 62, 63}, {64, 67, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 61}, {99, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 93, 95}, {96, 97, 98, 91, 92, 94}]",54.03367908205544
103,"[  9   7   3   5   6   3 100   8   7   2  11  18  11  17   9  17  13  18
  16  20  19  28  21  26  19  26  21  23  21  28  39  37  31  32  32  31
  39  31  35  34  47  47  39  45  39  47  43  42  47  51  52  49  49  54
  49  56  59  56  59  54  65  69  59  67  63  63  65  59  67  62  71  79
  76  76  71  73  72  71  69  72  89  85  85  88  82  81  88  86  83  91
  91  90  93  90  97  97  98  90  90  90   7]","[{0, 2, 3, 5, 9, 14}, {1, 100, 4, 6, 7, 8}, {10, 11, 12, 13, 15, 16, 17, 18}, {24, 19, 20}, {21, 22, 23, 25, 26, 27, 28, 29}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48}, {64, 65, 66, 67, 68, 69, 78, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {81, 82, 84, 85}, {88, 83, 86, 87}]",57.08055668365961
104,"[ 6  9  9  6  9  0  8  6  3  2 11 14 18 16 13 14 13 15 17 26 26 26 20 24
 23 27 19 20 21 28 38 30 33 32 31 31 34 36 36 30 41 47 45 44 39 49 42 42
 47 52 52 50 50 57 50 52 55 55 55 54 62 63 59 61 63 60 69 68 65 72 73 69
 76 79 76 71 71 75 76 85 87 84 80 82 85 89 89 88 87 82 91 94 98 98 95 99
 90 99 97 90  3]","[{0, 3, 100, 5, 6, 7, 8}, {1, 2, 4, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 25, 26, 27, 28, 29}, {24, 23}, {34, 35, 36, 37, 38, 39, 43, 44, 30, 31}, {32, 33}, {40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 65, 67, 68}, {64, 61, 63}, {66, 69, 71, 72, 74, 75, 76, 77, 78}, {70, 73, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",47.6859878068514
105,"[ 6  8  7  4  2  7  2  4  7 19 11 12 13 12 13 17 14  9 17 21 22 23 20 25
 20 23 19 26 20 37 31 30 33 29 30 39 39 39 36 37 44 43 43 44 40 43 44 41
 47 51 51 54 50 59 56 54 57 56 55 63 62 64 63 59 67 63 69 68 62 68 74 77
 71 74 73 79 71 71 75 77 89 84 83 82 89 84 88 84 87 86 96 89 91 96 97 93
 98 95 92 95  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {9, 15, 17, 18, 19, 21, 23, 25, 26, 27}, {16, 10, 11, 12, 13, 14}, {24, 20, 28, 22}, {32, 33, 35, 36, 37, 38, 39, 29}, {34, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 53, 59, 60, 61, 62, 63}, {73, 74, 70}, {71, 72, 75, 76, 77, 78, 79}, {80, 81, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {82, 83}]",52.6866130014025
106,"[  9 100   6 100   3   0 100   2   6  19  17  17  11  12  11  17  14  13
  16  27  24  19  20  25  21  23  22  26  29  22  39  32  33  32  36  31
  39  30  35  34  44  47  43  46  46  43  42  49  47  41  56  55  49  52
  50  57  55  53  55  63  65  64  63  59  63  66  69  59  67  62  74  72
  77  76  73  71  79  79  75  76  89  80  81  88  89  81  89  83  89  88
  93  93  94  96  92  97  90  99  93  97   6]","[{0, 5, 9, 19, 20, 21, 22, 24, 26, 27, 28, 29}, {1, 2, 3, 100, 4, 6, 7, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {25, 23}, {34, 36, 37, 39, 30}, {32, 33, 35, 38, 31}, {40, 42, 43, 44, 45, 46}, {41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 98, 90, 91, 93}, {92, 94}, {97, 99, 95}]",79.59225186806229
108,"[  4 100   9   2   7   6   0   1   3  11  11  10  18  11  17  17  14  13
  14  13  19  22  28  26  21  27  28  23  21  36  38  35  35  37  37  33
  38  30  36  30  44  49  46  42  49  47  39  40  47  59  52  50  53  56
  49  52  53  56  50  49  65  69  63  65  67  60  69  64  67  71  78  69
  73  74  70  73  72  75  76  77  85  85  84  85  89  80  87  84  83  81
  96  98  91  95  92  94  94  95  99  90   1]","[{0, 1, 4, 100, 6, 7, 5}, {2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}, {21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 43, 46}, {40, 41, 44, 45, 47, 48, 49, 54, 59}, {50, 51, 52, 53, 55, 56, 57, 58}, {65, 60, 62, 63}, {66, 61, 69, 71}, {64, 67, 68}, {70, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",53.915568173048456
110,"[  4 100   7   4   7   3   1   5   3   1  17  12  13  12  18  17  17  16
  11  20  26  19  21  25  21  27  22  26  20  36  38  32  33  39  35  38
  37  39  35  44  42  47  40  46  49  47  39  48  45  52  51  55  55  54
  55  51  57  58  55  54  62  63  69  59  69  62  63  59  69  66  74  70
  76  71  70  79  77  71  76  85  81  84  81  87  82  80  88  84  89  90
  97  92  93  90  92  94  94  98  89  98   6]","[{0, 2, 3, 4, 5, 7, 8}, {1, 100, 6, 9}, {16, 17, 10, 15}, {18, 11, 12, 13, 14}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 31, 32, 33, 36, 37, 39, 43, 44, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69}, {34, 35, 38, 30}, {40, 42}, {48, 41, 45, 47}, {70, 71, 72, 73, 74, 76, 77, 78}, {75, 79, 80, 81, 82, 83, 84, 85, 87}, {96, 97, 98, 99, 86, 88, 89, 90, 91, 92, 93, 94, 95}]",41.169340476527395
113,"[ 6  4  7  8  6  6  3  2  1 14 17  9 13 14 17 14 13 14 17  9 24 22 29 27
 19 26 21 19 29 37 38 37 35 32 39 31 38 36 36 35 42 40 45 47 39 42 44 41
 47 45 54 56 53 56 53 57 53 53 55 53 65 67 69 64 63 63 63 60 69 78 78 73
 79 75 79 73 71 71 69 71 79 89 84 87 87 80 88 88 89 88 89 89 91 98 92 97
 91 89 90 98  3]","[{0, 1, 3, 4, 5, 6, 100, 8}, {2, 7}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 27}, {21, 22, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 44, 46}, {40, 41, 42, 43, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 60, 61, 63}, {68, 69, 70, 78, 62}, {71, 72, 73, 74, 75, 76, 77, 79, 80, 85}, {81, 82, 83, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",37.632571218137734
116,"[ 7  7  3  5  1  3  1  8  2 11 13  9 17 16 18 10 17 16 12 26 22 23 28 24
 20 26 21 22 21 33 38 32 35 35 36 33 37 36 36 44 41 43 43 46 43 47 42 45
 45 41 51 50 55 59 59 52 53 56 57 49 65 62 66 69 63 63 62 59 65 68 77 79
 71 75 71 71 79 79 70 74 81 80 85 87 80 84 88 86 87 90 99 92 97 98 96 94
 93 95 90 97  3]","[{0, 1, 2, 3, 100, 5, 4, 7, 8, 6}, {9, 11}, {10, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 35, 29, 31}, {34, 36, 37, 38, 30}, {67, 39, 40, 41, 42, 43, 44, 46, 49, 53, 54, 56, 57, 58, 59}, {48, 45, 47}, {50, 51}, {52, 55}, {64, 65, 68, 69, 60, 63}, {66, 61, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {88, 83, 86, 87}, {89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",71.98802766679422
117,"[ 9  6  0  5  2  3  2  4  7  1 15 10 17 19 17 13 18 10 12 20 22 23 26 25
 19 27 21 26 22 36 39 35 33 29 31 32 34 36 35 41 44 49 40 44 47 43 42 44
 47 51 52 54 49 54 50 56 54 58 50 52 62 63 66 64 62 63 62 61 67 72 78 79
 76 75 71 78 77 70 69 70 82 89 89 88 89 79 87 84 83 85 89 93 98 96 92 93
 91 98 91 90  7]","[{0, 1, 2, 4, 100, 6, 7, 8, 9}, {3, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 29, 31}, {39, 41, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 30}, {40, 42, 43, 44, 45, 46, 47, 48}, {64, 65, 66, 67, 68, 60, 61, 62, 63}, {69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 85, 86, 87, 89, 90, 99}, {88, 83}, {96, 97, 98, 91, 92, 93, 94, 95}]",40.270923972067486
119,"[ 7  6  4  6  7  6  7  0  1  2 13 14 17 16 13 17 13 16 19 13 19 26 28 26
 23 23 19 26 22 28 37 34 31 29 31 31 37 33 39 37 47 44 43 47 46 49 42 49
 45 52 56 54 55 59 55 56 51 55 57 55 62 67 65 62 61 66 65 61 62 71 77 76
 69 70 76 77 72 72 76 73 79 85 81 82 85 89 89 80 83 88 98 96 95 90 91 94
 94 89 97 98  1]","[{0, 1, 2, 3, 4, 100, 6, 7, 5, 8, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27}, {33, 36, 37, 38, 39, 22, 28, 29, 30}, {32, 34, 35, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 68, 60, 62, 63}, {64, 67, 61}, {69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 87}, {97, 98, 99, 81, 82, 83, 84, 85, 86, 88, 89, 90, 93}, {96, 91, 92, 94, 95}]",40.49956705631969
120,"[ 7  9  8  2  7  6  8  0  1 17 11 14 17 17 13 14 18 12 14 24 28 26 26 26
 20 27 20 26 21 37 34 37 34 37 37 39 38 30 35 35 41 43 43 44 40 47 43 43
 45 47 56 55 55 54 50 58 55 55 57 55 65 63 68 66 62 62 62 63 67 71 79 73
 69 71 71 79 73 70 75 77 87 85 85 85 80 83 89 88 87 84 96 90 97 91 92 93
 98 95 97 90  3]","[{0, 4, 7}, {1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 100}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 37, 29, 30, 31}, {35, 36, 38, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 60, 61, 62, 63}, {69, 71, 72, 73, 74, 76}, {70, 75, 77, 78, 79}, {80, 84, 86, 87, 88, 89}, {81, 82, 83, 85}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",62.44790537808157
121,"[  5 100   3 100   0   6   9   4   6   6  13  18  13  17  13  17  13  15
  17  26  27  28  28  25  23  29  23  22  20  28  37  37  39  37  32  38
  29  39  36  33  41  49  40  45  46  43  44  43  47  52  53  56  59  54
  53  51  50  53  50  56  65  62  61  61  67  69  63  60  67  67  79  74
  69  74  71  73  77  70  76  76  84  89  85  87  87  81  89  80  89  82
  93  98  89  90  97  94  90  90  91  95   7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 36, 38}, {32, 33, 34, 37, 39, 30, 31}, {40, 41, 42, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 43, 45, 47}, {44, 46}, {64, 65, 67, 68, 69, 72, 60}, {66, 61, 62, 63}, {70, 76, 77, 78, 79}, {73, 74, 75, 71}, {80, 83, 84, 87}, {81, 82, 85, 86, 88, 89, 92}, {96, 97, 99, 90, 93, 94, 95}, {98, 91}]",54.517024602400475
124,"[ 7  4  0  5  6  6  1  0  7 19 11  9 13 17 16 10 13 19 12 17 27 28 27 27
 22 29 19 26 20 28 37 34 31 32 39 39 29 39 36 35 49 47 47 48 43 43 44 40
 47 54 52 49 55 54 51 56 51 58 59 67 62 62 59 65 69 63 62 61 65 78 77 72
 79 71 76 73 77 76 69 70 81 82 84 82 80 84 88 84 87 81 96 93 94 92 97 93
 93 99 99 97  1]","[{0, 8, 2, 7}, {1, 3, 100, 4, 6, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 36, 38}, {32, 33, 34, 35, 37, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56}, {66, 67, 57, 58, 59, 60, 61, 62}, {65, 68, 63}, {64, 69, 78}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",51.992119094188126
126,"[ 7  8  6  2  6  0  9  6  2  0 15 18 11 15 17 14 18 13 14 22 27 23 28 24
 20 23 23 23 20 25 38 30 39 32 31 33 29 34 36 41 42 44 45 46 49 42 39 49
 43 52 56 55 49 56 55 51 55 58 50 58 62 63 60 62 69 68 62 69 67 67 74 70
 71 74 79 77 72 71 69 75 85 85 83 82 82 81 88 88 86 90 93 92 97 95 95 99
 93 90 89 90  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 36, 37, 38}, {32, 33, 35, 39, 41, 43, 44, 46, 47, 48, 49, 52}, {40, 42, 45}, {50, 51, 53, 54, 55, 56, 57, 58, 59}, {66, 60, 61, 62, 63}, {64, 65, 67, 68, 69, 78}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 85}, {82, 83, 84}, {88, 86, 87}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",67.51575283677964
127,"[ 4  9  8  8  0  0  8  5  3  2 17  9 18 12 16 13 17 14 19 18 28 24 20 24
 20 29 21 20 20 36 39 32 34 37 39 38 38 31 30 38 41 43 46 48 39 47 42 43
 47 40 53 54 55 56 53 58 51 53 55 52 62 62 65 66 62 69 63 61 65 67 79 76
 79 72 71 78 72 72 70 73 87 89 89 87 82 89 88 80 89 82 98 92 94 91 92 97
 90 89 92 97  6]","[{0, 4, 5, 7}, {1, 2, 3, 100, 6, 8, 9, 11}, {16, 17, 10, 14}, {18, 19, 12, 13, 15}, {20, 21, 22, 23, 24, 26, 27, 28}, {25, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 44}, {48, 49, 40, 41, 43, 45, 47}, {42, 46}, {50, 51, 53, 54, 56, 57}, {58, 59, 52, 55}, {64, 65, 67, 68, 69, 60, 61, 62}, {66, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 83, 87}, {97, 99, 81, 82, 84, 85, 86, 88, 89, 95}, {96, 98, 90, 91, 92, 93, 94}]",61.14691506120354
129,"[ 6  6  8  2  2  3  2  5  1  1 11 17 13 16 18 13 18 14 19 18 27 26 21 26
 22 22 20 19 21 36 38 37 31 32 30 31 37 34 30 42 44 40 47 46 49 47 43 42
 47 45 56 50 49 56 50 59 55 56 57 52 62 62 68 64 69 68 69 64 62 68 77 70
 79 70 79 71 79 75 75 70 85 84 83 82 89 82 88 79 89 85 89 92 91 90 96 93
 98 90 97 97  1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 29, 30, 31}, {39, 40, 41, 42, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {43, 46}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 87}, {80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 93, 94, 95, 96, 97, 98, 99}, {91, 92}]",43.02384754288694
130,"[  4   4   4   6   3   3 100   5   3  14  17  13  13  16  18  13  13  13
  12  13  24  28  28  25  20  22  23  25  22  33  37  30  34  35  30  32
  34  30  30  33  44  39  43  46  43  47  39  44  43  47  56  54  50  54
  50  51  57  58  57  58  62  63  68  59  69  69  69  59  65  63  73  70
  77  72  79  79  72  76  70  76  84  80  81  82  85  79  89  89  83  80
  96  94  94  90  92  93  94  95  99  98   7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 7}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {24, 20}, {21, 22, 23, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {64, 65, 66, 67, 68, 69, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 90, 91, 92, 93, 94, 95}, {98, 99}]",41.230138871657985
131,"[  5   8   3   6   3   6 100 100   6  19  13  18  11  17  13  14  14  18
  11  13  24  23  20  21  21  27  20  19  22  25  37  37  35  32  35  34
  29  29  36  42  47  49  45  41  47  47  42  41  43  47  56  50  49  56
  55  51  59  55  50  63  67  63  65  66  69  60  69  64  67  72  78  73
  79  75  70  71  78  75  69  70  84  85  80  82  80  81  88  80  87  84
  99  96  94  92  97  97  98  98  91  97   3]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 7}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 25, 27, 29, 30, 31, 36, 37, 38}, {20, 21, 22, 23, 24, 26, 28}, {32, 33, 34, 35}, {39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52}, {64, 65, 66, 67, 68, 69, 70, 72, 74, 76, 78, 79, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63}, {73, 75, 77, 71}, {80, 82, 83, 84, 86, 87, 88, 89}, {81, 85}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",43.26341532277024
132,"[ 2  7  6  2  2  3  2  4  2  6 13 18 11 12 17 10 17 18 16 24 26 24 27 25
 20 26 21 20 20 36 37 30 31 35 37 31 34 30 39 37 41 40 46 41 49 49 43 40
 47 40 56 49 59 52 55 51 53 55 50 55 67 64 60 64 63 62 63 60 69 72 74 79
 71 74 79 77 72 79 75 73 89 80 83 87 85 80 89 88 83 84 89 90 93 96 92 94
 94 98 90 97  3]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 5, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 67, 60, 62}, {64, 66, 61, 63}, {68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {97, 98, 99, 80, 81, 84, 85, 86, 89, 90, 91}, {88, 82, 83, 87}, {96, 92, 93, 94, 95}]",59.89139227170813
